Item,Data Item,Begin,End,Type,Length,Remarks,File,Min_Date,Max_Date,Record_Type
44,10th Highest MSA Number of Loans,290,295,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
45,10th Highest MSA UPB of Loans,296,308,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
46,10th Highest MSA % of Total UPB,309,313,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
47,MSA Not Available Number of Loans,314,319,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
48,MSA Not Available UPB of Loans,320,332,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
49,MSA Not Available % of Total UPB,333,337,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
50,As-Of Date (CCYYMM),338,343,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
1,CUSIP,1,9,Character,9,X(9),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
2,Pool Number,10,15,Character,6,X(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
3,"Pool Indicator (X, C, or M)",16,16,Character,1,X,monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
4,Pool Type,17,18,Character,2,X(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
5,Record Type P,19,19,Character,1,X,monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
6,Issuer,20,23,Numeric,4,9(4),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
7,Weighted Average LAD *,24,26,Numeric,3,9(3),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
8,Maximum LAD (Q4),27,29,Numeric,3,9(3),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
9,75th Percentile LAD (Q3),30,32,Numeric,3,9(3),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
10,Median LAD (Q2),33,35,Numeric,3,9(3),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
11,25th Percentile LAD (Q1),36,38,Numeric,3,9(3),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
12,Minimum LAD (Q0),39,41,Numeric,3,9(3),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
13,"Unpaid Principal Balance for Pre-Modified
First Payment Date Loans",42,54,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
14,"Percent of Pool UPB for Pre-Modified First
Payment Date Loans",55,59,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
15,"Number of Pre-Modified First Payment Date
Loans",60,65,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
16,"Percent of Pool Loans that are Pre-Modified
First Payment Date Loans",66,70,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
17,"Pre-Modified Average Original Loan Size
(AOLS) **",71,78,Numeric,8,9(6)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
18,Maximum Pre-Modified OLS (Q4),79,86,Numeric,8,9(6)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
19,75th Percentile Pre-Modified OLS (Q3),87,94,Numeric,8,9(6)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
20,Median Pre-Modified OLS (Q2),95,102,Numeric,8,9(6)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
21,25th Percentile Pre-Modified OLS (Q1),103,110,Numeric,8,9(6)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
22,Minimum Pre-Modified OLS (Q0),111,118,Numeric,8,9(6)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
23,"Unpaid Principal Balance for Loans with Pre-
Modified OPB",119,131,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
24,"Percent of Pool UPB for Loans with Pre-
Modified OPB",132,136,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
25,Number of Loans with Pre-Modified OPB,137,142,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
26,"Percent of Pool Loans that Have Pre-Modified
OPB",143,147,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
27,As-Of Date (CCYYMM),148,153,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
1,CUSIP Number,1,9,Character,9,X(9),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
2,Pool Number,10,15,Character,6,X(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
3,Pool Indicator (M),16,16,Character,1,X,monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
4,Pool Type,17,18,Character,2,X(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
5,Record Type (L = Issuer Delinquencies),19,19,Character,1,X,monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
6,Issuer,20,23,Numeric,4,9(4),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
7,Number of Loans 30 days delinquent,24,29,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
8,UPB of Loans 30 days delinquent,30,42,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
9,Percentage of UPB of Loans 30 days delinquent,43,47,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
10,Number of Loans 60 days delinquent,48,53,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
11,UPB of Loans 60 days delinquent,54,66,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
12,Percentage of UPB of Loans 60 days delinquent,67,71,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
13,Number of Loans 90+ days delinquent,72,77,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
14,UPB of Loans 90+ days delinquent,78,90,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
15,Percentage of UPB of Loans 90+ days delinquent,91,95,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
16,FHA Number of Loans 30 days delinquent,96,101,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
17,FHA UPB of Loans 30 days delinquent,102,114,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
18,FHA Percentage of UPB of Loans 30 days delinquent,115,119,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
19,FHA Number of Loans 60 days delinquent,120,125,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
20,FHA UPB of Loans 60 days delinquent,126,138,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
21,FHA Percentage of UPB of Loans 60 days delinquent,139,143,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
22,FHA Number of Loans 90+ days delinquent,144,149,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
23,FHA UPB of Loans 90+ days delinquent,150,162,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
24,FHA Percentage of UPB of Loans 90+ days delinquent,163,167,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
25,VA Number of Loans 30 days delinquent,168,173,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
26,VA UPB of Loans 30 days delinquent,174,186,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
27,VA Percentage of UPB of Loans 30 days delinquent,187,191,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
28,VA Number of Loans 60 days delinquent,192,197,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
29,VA UPB of Loans 60 days delinquent,198,210,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
30,VA Percentage of UPB of Loans 60 days delinquent,211,215,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
31,VA Number of Loans 90+ days delinquent,216,221,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
32,VA UPB of Loans 90+ days delinquent,222,234,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
33,VA Percentage of UPB of Loans 90+ days delinquent,235,239,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
34,RD Number of Loans 30 days delinquent,240,245,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
35,RD UPB of Loans 30 days delinquent,246,258,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
36,RD Percentage of UPB of Loans 30 days delinquent,259,263,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
37,RD Number of Loans 60 days delinquent,264,269,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
38,RD UPB of Loans 60 days delinquent,270,282,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
39,RD Percentage of UPB of Loans 60 days delinquent,283,287,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
40,RD Number of Loans 90+ days delinquent,288,293,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
41,RD UPB of Loans 90+ days delinquent,294,306,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
42,RD Percentage of UPB of Loans 90+ days delinquent,307,311,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
43,PIH Number of Loans 30 days delinquent,312,317,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
44,PIH UPB of Loans 30 days delinquent,318,330,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
45,PIH Percentage of UPB of Loans 30 days delinquent,331,335,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
46,PIH Number of Loans 60 days delinquent,336,341,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
47,PIH UPB of Loans 60 days delinquent,342,354,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
48,PIH Percentage of UPB of Loans 60 days delinquent,355,359,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
49,PIH Number of Loans 90+ days delinquent,360,365,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
50,PIH UPB of Loans 90+ days delinquent,366,378,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
51,PIH Percentage of UPB of Loans 90+ days delinquent,379,383,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
52,As-Of Date (CCYYMM),384,389,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,L
1,CUSIP,1,9,Character,9,X(9),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
2,Pool Number,10,15,Character,6,X(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
3,"Pool Indicator (X, C, or M)",16,16,Character,1,X,monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
4,Pool Type,17,18,Character,2,X(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
5,Record Type F,19,19,Character,1,X,monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
6,Issuer,20,23,Numeric,4,9(4),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
7,MIP 100 Number of Loans,24,29,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
8,MIP 100 UPB of Loans,30,42,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
9,MIP 100 % of Pool UPB,43,47,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
10,MIP 125 Number of Loans,48,53,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
11,MIP 125 UPB of Loans,54,66,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
12,MIP 125 % of Pool UPB,67,71,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
13,MIP 150 Number of Loans,72,77,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
14,MIP 150 UPB of Loans,78,90,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
15,MIP 150 % of Pool UPB,91,95,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
16,MIP 175 Number of Loans,96,101,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
17,MIP 175 UPB of Loans,102,114,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
18,MIP 175 % of Pool UPB,115,119,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
19,MIP 200 Number of Loans,120,125,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
20,MIP 200 UPB of Loans,126,138,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
21,MIP 200 % of Pool UPB,139,143,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
22,MIP 225 Number of Loans,144,149,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
23,MIP 225 UPB of Loans,150,162,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
24,MIP 225 % of Pool UPB,163,167,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
25,MIP Not Available Number of Loans,168,173,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
26,MIP Not Available UPB of Loans,174,186,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
27,MIP Not Available % of Pool UPB,187,191,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
28,MIP 25 Number of Loans,192,197,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
29,MIP 25 UPB of Loans,198,210,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
30,MIP 25 % of Pool UPB,211,215,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
31,MIP 35 Number of Loans,216,221,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
32,MIP 35 UPB of Loans,222,234,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
33,MIP 35 % of Pool UPB,235,239,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
34,MIP 50 Number of Loans,240,245,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
35,MIP 50 UPB of Loans,246,258,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
36,MIP 50 % of Pool UPB,259,263,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
37,MIP 55 Number of Loans,264,269,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
38,MIP 55 UPB of Loans,270,282,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
39,MIP 55 % of Pool UPB,283,287,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
40,MIP 60 Number of Loans,288,293,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
41,MIP 60 UPB of Loans,294,306,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
42,MIP 60 % of Pool UPB,307,311,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
43,MIP 85 Number of Loans,312,317,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
44,MIP 85 UPB of Loans,318,330,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
45,MIP 85 % of Pool UPB,331,335,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
46,MIP 90 Number of Loans,336,341,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
47,MIP 90 UPB of Loans,342,354,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
48,MIP 90 % of Pool UPB,355,359,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
49,MIP 110 Number of Loans,360,365,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
50,MIP 110 UPB of Loans,366,378,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
51,MIP 110 % of Pool UPB,379,383,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
52,MIP 115 Number of Loans,384,389,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
53,MIP 115 UPB of Loans,390,402,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
54,MIP 115 % of Pool UPB,403,407,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
55,MIP 120 Number of Loans,408,413,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
56,MIP 120 UPB of Loans,414,426,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
57,MIP 120 % of Pool UPB,427,431,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
58,MIP 125 Number of Loans,432,437,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
59,MIP 125 UPB of Loans,438,450,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
