Item,Data Element,Type,Max Length,Format,Description,Definition,File,Min_Date,Max_Date,Record_Type
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned by
Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,PS
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,PS
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,PS
6,Issue Date,Date,8,YYYYMMDD,,The date that the pool was issued,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,PS
7,Security Interest Rate,Numeric,6,2.3,,"The interest rate of the Ginnie Mae Security. For ARM pools this
is the rate in effect for the report period.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,PS
8,Maturity Date,Numeric,8,YYYYMMDD,,"The date on which the final payment for the Security is
scheduled to be paid.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,PS
9,Original Aggregate Amount,Numeric,16,13.2,,"The aggregate principal amount (UPB at issuance) of the loans in
the pool at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,PS
1,Record Type = TP,Character,2,,,File Trailer Record,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,TP
2,Reporting Period,Numeric,6,YYYYMM,,The monthly reporting period for the data in the file.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,TP
3,File Create Date,Date,8,YYYYMMDD,,The date that the file is produced.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,TP
4,Detail Record Count,Numeric,8,,,"Control total of the total number of records with Record Type =
“PS” in the file.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,TP
1,Record Type = HS,Character,2,,,File Header Record,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,HS
2,Reporting Period,Numeric,6,YYYYMM,,The monthly reporting period for the data in the file.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,HS
3,Create Date,Date,8,YYYYMMDD,,The date that the file is produced.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,HS
1,Record Type = 01,Character,2,,,Adjustable Rate Mortgage Record; applies to ARM Pools only.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,01
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,01
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,01
1,Record Type = 02,Character,2,,,"Issuer-Level Pool Detail Record for each Issuer in the Multiple
Issuer Pool (MIP)",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,02
2,CUSIP Number,Character,9,,,"The unique identification number permanently assigned by the
Committee on Uniform Securities Identification Procedures
(CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,02
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,02
4,Pool Indicator = M,Character,1,,,"Identifies the Issue Type of the pool. Value is always M
(always M for Record Type 02 Multi Issuer Pools )",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,02
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,02
6,Issuer Number,Numeric,4,,,"A four-digit number which identifies the Issuer participating in
the Multiple Issuer Pool.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,02
7,Issuer Name,Character,40,,,"The name of the Issuer participating in the Multiple Issuer
Pool.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,02
8,Number of Loans in Pool,Numeric,6,,,"The total number of loans in the Multiple Issuer Pool for the
Issuer.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,02
9,% of Loans in Pool,Numeric,6,3.2,,"The percentage of the number of loans in the Multiple Issuer
Pool for the Issuer.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,02
10,Pool UPB,Numeric,16,13.2,,"The sum of the actual Unpaid Principal Balances in the
Multiple Issuer Pool for the Issuer.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,02
11,% of UPB in Pool,Numeric,6,3.2,,"The percentage of the Unpaid Principal Balance in the Multiple
Issuer Pool for the Issuer.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,02
12,WA Original Loan Size,Numeric,16,13.2,,"Weighted Average of the Original Loan Size (principal amount
of the loan) of the loans in the Multiple Issuer Pool for the
Issuer.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,02
1,Record Type = 03,Character,2,,,Pool Transfer Record,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,03
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,03
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,03
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.
Transfers in M pools are aggregated by selling/buying Issuers.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,03
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,03
6,Pool Issue Date,Date,8,YYYYMMDD,,The issue date of the pool.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,03
7,Transfer Type,Numeric,1,,,"The type of pool transfer. Values are:
1 = PIIT (Pool Issued for Immediate Transfer)
2 = Regular",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,03
8,Selling Issuer,Numeric,4,,,Unique Identifier of the Issuer selling (transferring the pool),nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,03
9,Buying Issuer,Numeric,4,,,Unique identifier of the Issuer buying (receiving the pool),nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,03
10,Number of Loans,Numeric,6,,,Total number of loans transferred in the pool,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,03
11,UPB of Loans,Numeric,16,13.2,,"Aggregate actual Unpaid Principal Balances of the loans
transferred in the pool.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,03
1,Record Type = 04,Character,2,,,Quartiles Record,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,04
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,04
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,04
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,04
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,04
6,Quartiles,Character,1,,,"Values are:
4 = Maximum (100%) Quartile
3 = 75th Percentage Quartile
2 = Median (50%) Percentage Quartile
1 = 25th Percentage Quartile
0 = Minimum (0%) Quartile",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,04
7,Original Loan Size,Numeric,16,13.2,,"Original Loan Size (original principal amount of the loan) for
the loans in the quartile.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,04
8,Interest Rate (Coupon),Numeric,6,2.3,,Interest Rate (Coupon) of the loans in the quartile.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,04
9,Remaining Maturity,Numeric,3,,,"Remaining Maturity (months left before maturity) of the
loans in the quartile.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,04
10,Loan Age,Numeric,3,,,Loan Age (age of loans in months) of the loans in the quartile.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,04
11,Original Loan Term,Numeric,3,,,"Original Loan Term (original length of loans in months) for the
loans in the quartile.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,04
12,Gross Margin,Numeric,6,2.3,,"Gross Margin for the loans in the quartile. For an adjustable
rate loan, the Gross Margin is the amount added to the ARM
index for the loan to determine the loan’s interest rate.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,04
13,LTV,Numeric,3,,,Loan-to-Value Ratio for the loans in the quartile.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,04
14,CLTV,Numeric,3,,,"The Combined Loan-to-Value Ratio of the loan for the
quartile.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,04
1,Record Type = 05,Character,2,,,Loan Type Government Insured/Guarantee Stratification,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,05
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,05
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,05
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,05
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,05
6,Loan Type,Character,1,,,"This is the Federal government agency. Values are:
F = Federal Housing Administration
V = Veterans Administration
R = Rural Development
N = Native American Section 184
9 = Not Available",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,05
7,Number of Loans,Numeric,6,,,The number of loans in the pool for the Loan Type Value.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,05
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Loan Type Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,05
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Loan Type
Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,05
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Loan Type Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,05
1,Record Type = 06,Character,2,,,Loan Purpose Stratification,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,06
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,06
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,06
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,06
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,06
6,Loan Purpose,Numeric,1,,,"Value 5 is in “RG” Pool Type pools only. Values are:
1 = Regular
2 = Refinance
3 = Loan Modification (HAMP)
4 = Loan Modification (non-HAMP)
5 = Re-performing
9 = Not Available",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,06
7,Number of Loans,Numeric,6,,,The number of loans in the pool for the Loan Purpose Value.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,06
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Loan Purpose Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,06
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Loan
Purpose Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,06
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Loan Purpose Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,06
1,Record Type = 07,Character,2,,,Number of Living Units Stratification,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,07
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,07
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,07
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,07
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,07
6,Living Units,Numeric,1,,,"Values are:
1 = 1 Unit
2 = 2 Units
3 = 3 Units
4 = 4 Units
9 = Not Available",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,07
7,Number of Loans,Numeric,6,,,The number of loans in the pool for the Living Units Value.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,07
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Living Units Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,07
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Living
Units Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,07
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Living Units Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,07
1,Record Type = 08,Character,2,,,First Time Homebuyer Stratification,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,08
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,08
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,08
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,08
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,08
6,First Time Homebuyer,Character,1,,,"Values are:
Y = Yes
N = No
9 = Not Available",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,08
7,Number of Loans,Numeric,6,,,"The number of loans in the pool for the First Time
Homebuyer Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,08
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
First Time Homebuyer Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,08
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the First Time
Homebuyer Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,08
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the First Time Homebuyer Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,08
1,Record Type = 09,Character,2,,,Removal Type Stratification,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,09
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,09
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,09
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,09
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,09
6,Removal Type,Numeric,1,,,"This is a code of the reason for removal from the pool.
Values are:
1 = Mortgager Payoff
2 = Repurchase of Delinquent Loan
3 = Foreclosure with Claim Payment
4 = Loss Mitigation
5 = Substitution
6 = Other Removal",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,09
7,Number of Loans,Numeric,6,,,The number of loans in the pool for the Removal Type Value.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,09
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Removal Type Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,09
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Removal
Type Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.8 (Oct 2024 - Present).pdf,2024-10-01,2099-12-31,09
